task_sizes,naive1,naive2,heuristic
10,37.31910783325799,37.27970212291582,37.27970212291582
10,37.898066566617494,37.10236543445927,37.10236543445927
10,38.85409649224747,38.60133931670451,38.42589463704127
10,34.068999549123355,34.00286782375844,33.75725308326096
10,40.71590381181328,39.82874592701707,39.82874592701705
10,35.90548268061407,36.30983669457533,35.13439201491209
10,32.83723148663728,33.43115703813497,33.20214153998859
10,35.7763890753927,35.702195084594464,35.47753776541971
10,39.751204804980304,39.47245475727045,39.47245475727044
10,34.128131387225366,34.15977237604045,33.84354461002361
11,46.45991316555745,44.74137882837282,44.74137882837281
11,40.665680737310225,40.61135421970314,40.88895946303563
11,35.71554666414812,37.48623458602711,35.76840669845119
11,37.913554370121844,38.62307268460701,37.353383328784815
11,35.74854669727499,36.33668834997957,36.10845819477883
11,40.01689817732562,39.33004766481719,39.11626042829029
11,44.070650514345964,43.018928494762385,42.80514125823548
11,40.85480269371257,40.82176593172649,39.39903730253288
11,37.37868337096465,38.366077850655806,37.30254009743736
11,39.64769591252602,40.20008110923734,39.436664789944
12,43.69204614858879,45.20691445865616,43.6932956097273
12,53.08374481830087,52.73437060626575,52.734370606265756
12,46.84942711516326,45.63982600485459,45.6398260048546
12,48.7510732388165,47.674277494988175,47.67427749498817
12,43.83998551099951,43.02465682357561,42.90452979195539
12,47.60759947488905,46.30752707569898,46.30752707569897
12,39.74854669727498,40.99122534838332,40.04652657076204
12,41.402867073961495,41.93963345163743,40.51977369333642
12,48.190828219267146,47.48266563097064,47.22947268410155
12,48.89064147065487,49.092075020326966,48.178536871207015
13,53.03194965604159,52.45635318371022,52.45635318371022
13,48.45247781158835,48.883553461041636,46.80258100034642
13,46.88990914443797,49.11902834001425,45.72597133871477
13,50.88430167380108,50.09547870153731,50.09547870153732
13,55.918628246806556,54.69020250188076,54.690202501880755
13,50.414092153897116,51.53596834251293,49.02827952948323
13,51.40622843263239,50.21481252183081,49.9374624237182
13,56.79288890474055,55.682168162018925,55.68216816201894
13,44.21699017497112,47.12004542578442,45.37763562653666
13,45.206627571438226,46.67333115954105,45.14061564517422
14,54.93335672303458,55.72064393966001,52.972216766279146
14,48.06095922514206,49.72719797445653,48.84791215556454
14,61.53742062412965,61.42372475124522,61.982235682750094
14,62.550065280823674,62.49032803249625,60.5740039704568
14,53.241376640004844,53.717379631505345,52.37678698417948
14,65.042180138444,63.83037152492102,63.83037152492103
14,58.37328192369954,56.96241472450066,56.96241472450066
14,55.919875082939996,56.77454983051237,54.734559192930405
14,55.24137664000484,55.25678909174763,54.41661735820442
14,57.86337732828072,56.40722059983138,56.40722059983139
15,53.26589605827776,54.98497650635229,53.70100566951302
15,56.19277269748942,58.04069292755692,56.07006135809148
15,60.41991468954777,62.28703021307474,59.00202754779919
15,52.70929266303663,55.17811286598708,53.503262519969056
15,64.83669163587115,64.43915341984473,64.43915341984473
15,68.52157172468702,67.50170202772657,67.7425335947037
15,58.19034594860172,62.161852206862015,57.58378025170961
15,63.81476943915661,62.432788904040734,62.432788904040734
15,57.360702824355265,59.45304224933135,58.0933545301702
15,63.284989922352175,61.336974617647506,61.15443170115054
16,78.32861654241312,76.93812985413841,76.56222195553894
16,65.74663215842794,69.14712631914773,63.650549529654825
16,62.30652780797273,62.18370427550199,61.140715127872426
16,64.55195591863193,65.0607933417945,63.50054295225249
16,61.808195389851825,64.75015612079926,61.346568968768906
16,69.37481528595546,68.41602592021599,67.81734516615595
16,63.26191950420428,64.31251293894621,62.14629208118001
16,59.223021421004745,60.998270743465774,60.30055106141479
16,71.54620732955068,68.92140756658524,68.5489581912145
16,75.4901615596174,73.82131106730444,73.82131106730444
17,70.44070248246086,68.40277685828832,67.27940228685944
17,62.672214588666286,65.33525144447796,65.23859318048889
17,84.21196819752814,83.01098859535762,81.44064241959367
17,73.0188716340947,77.23738427050996,70.52189914803608
17,68.09887571537112,69.6007594441321,67.91655959099106
17,73.67575920114486,75.06680039750557,75.04149825267444
17,66.43991784015054,70.75026948533647,66.72757773066232
17,75.65395844814621,74.15346965679106,73.25773660080013
17,65.70892041073434,68.92452789684337,68.1737515596827
17,63.629361216098054,65.7444819947011,65.56658184960446
18,68.01538588951311,71.74733656635193,68.71512711404475
18,81.09825462677505,81.23252781724725,80.59658771220802
18,85.83524113518479,83.79707905468572,83.40231909302653
18,69.59295102834179,71.8622688075295,71.35835314405344
18,90.84387851815706,90.21042698188049,87.77686947232897
18,79.55309382651754,84.58248614937929,77.08468454838314
18,68.22252445989008,71.14731638262538,69.64213149159512
18,76.30382846291252,78.48366929332865,77.4958140475699
18,69.96490960215587,77.46808390791848,71.38305510060738
18,81.57606862202954,80.39563408036337,79.26068674307767
19,90.37855118506201,89.26830479951929,87.00868627331218
19,75.29059894774873,84.4079182965341,78.52037695865384
19,74.59861237832247,78.93686393156511,75.51278364656216
19,84.025035904123,91.92268284695048,85.2030348020862
19,92.4973102157401,89.61987242128738,89.6198724212874
19,75.22329650027348,78.83894732241936,77.2396797321575
19,80.99735655100295,82.42042572810998,81.36036557793928
19,84.63493413705478,91.22588242438317,83.80921708435858
19,73.11842561121814,76.37983289546814,77.39625161002431
19,97.83210576629165,100.40599088035681,95.07953030617207
20,92.10923876987172,94.72172933791998,89.58788858048625
20,98.22710031945016,105.41537601972739,97.58011163995369
20,94.41486558657601,96.41503574334484,91.41386789031932
20,80.13048148565166,84.89807636919994,84.23619654522773
20,91.80671607068157,94.84234822370503,90.7598101348414
20,90.94862331360784,98.79024796958036,91.12045926662307
20,98.84444486223981,97.93017886640328,98.92650324020431
20,79.29873791926167,86.97948495124923,84.61001300500746
20,89.1221068454709,89.81316871668592,88.19696552733927
20,86.55306075257037,96.25112681926483,86.6743537950743
21,90.43163768713868,93.85942100948108,89.52789602605148
21,98.50248116457463,101.18010600879636,98.05437929281237
21,98.3446509431661,100.3821774375167,99.807247857856
21,102.19970914586645,108.89247037062309,98.3240724230798
21,92.28279261942424,95.72877370304332,91.40317331298196
21,91.6547644474415,99.15162646778472,93.21875871777121
21,92.28516247764873,92.65994547651624,90.23714225448785
21,99.73687208775277,101.58491598448305,98.92391260668279
21,106.32279915199162,106.88987981655724,103.12562616023332
21,85.8898260679224,89.96155161620328,90.90482767674133
22,92.8130327100956,101.43114273459301,97.18649725574943
22,90.4629584542287,97.67709246589206,95.53998544436767
22,95.50106190590253,98.64189604230288,97.7406972371623
22,96.84568287730872,101.09546126408566,98.83753866647353
22,110.14981312782578,113.5237984791232,109.45295525352594
22,91.54900261737825,97.47598586841231,93.99022768708801
22,95.951460235961,100.51540696492147,96.30056703736622
22,95.94382473586174,103.36208608257071,100.10231102857713
22,97.12509202621236,102.6006433106099,98.29043936416224
22,104.97390200751639,108.26479462746428,104.48210002090161
23,100.75593092444466,110.54273597977443,104.85168582886317
23,100.10171290495526,105.48384376493455,104.57306862302605
23,97.03178988898895,105.51910862831699,103.0418985926481
23,96.37808442492806,101.06148763888284,98.78960315517224
23,101.35016581568826,108.39050557559656,105.80289069067763
23,100.7404717377663,107.12681804287637,102.11704921245945
23,124.03856575297698,123.53390715891578,121.31308949910935
23,101.34342339418154,109.69193805571412,101.99141347376359
23,104.44702568609412,110.92804147572976,105.50737960489249
23,100.75910129194554,108.30263664948174,106.29190383526864
24,127.06969639297287,124.48997426625306,118.81050610749502
24,118.4582533889853,128.2210267726899,119.0972090905604
24,110.31826645368147,116.72651503638596,112.59292295467182
24,103.83624866995592,117.05995810936157,110.26707950890446
24,102.68995251579045,115.38447522161631,111.44456348656809
24,101.82144426115065,110.83232120397929,107.61236718723646
24,106.46940313235001,111.54945083173473,109.64671008412246
24,108.45141443842233,116.33978293426894,110.40479525114947
24,124.70171709165616,127.38132774876824,121.06294991998509
24,108.88229185053319,119.5119488733221,109.46680297289465
25,106.09464310935994,118.337045333087,111.94892015157146
25,111.85369444403385,118.027887295247,114.65942005896804
25,126.8322834611618,127.07509031993655,122.29558643191942
25,113.20576913868845,121.47269741911519,117.17897819453839
25,113.21265098163386,122.63333613080363,118.02037801793594
25,109.34466089731322,124.68373883211142,117.97628316348622
25,115.40129197882166,125.27800346214795,119.56719660810654
25,109.70595139337043,119.15811013672248,113.06633442530425
25,110.2712310153063,119.07008120954029,112.04796610012893
25,121.06006607167969,130.07536749991888,120.32084521188355
26,124.38751963329436,132.16250376398224,126.39125068055336
26,119.00123527340627,127.24589916512129,125.90909295106955
26,112.31910169395016,125.7318415612559,123.35114887237182
26,142.6032761319217,151.8421260879557,138.90735374915386
26,119.25300038461397,130.76059797666346,123.39866448277033
26,115.15707361415775,130.01947033823927,123.49368912340779
26,118.2514440698371,137.5728168377802,124.23954653507596
26,118.56674492927505,135.50015643099533,126.28911914921767
26,116.3851338766161,131.20090757781077,126.87774570588448
26,114.86869074285875,127.88942883563102,123.47441634067876
27,122.45701950836342,138.20452294310687,131.3078839944344
27,122.76071295924847,139.90437680729772,131.37639914733597
27,130.68827671342993,137.31475615857318,132.33087795982533
27,125.52594718650406,133.0662234561026,132.1870263054542
27,119.0579250726521,132.89595005742987,123.44669040819942
27,122.31148159505636,132.46527916488236,128.70537347682037
27,144.12013655383012,147.153486231522,143.7062545909593
27,121.68335585675706,131.86200746474188,130.20792651409434
27,131.8133559441144,149.8634368095571,136.6706400963543
27,123.35047164439649,142.44401794539115,132.57224412864423
28,140.05848742713476,145.07281889905667,139.3592669322712
28,138.78962332889176,147.545514045901,141.88687066835033
28,126.92711799616316,142.51143407327143,140.82067822727902
28,131.24177774145295,149.79298527932588,139.55580185798178
28,134.01939248810913,141.77067879555042,138.71850049748545
28,148.5877585417822,146.97968046614272,145.9380084205674
28,124.6903806046858,142.09043456345762,139.5556673620928
28,128.7859306156107,136.77547506707953,134.83247218316183
28,138.12081187007055,149.54917778750595,142.85407729713387
28,126.31554777084375,138.99843659623258,138.48751649497657
29,147.48359744970264,158.6417189171883,149.85766425000583
29,139.49986264378092,152.12487786312104,145.77941895498415
29,139.74571400435082,144.69413098144264,141.19745511276216
29,143.99109514580078,163.4885430656162,151.1801616144417
29,131.62256983604146,146.6768287720732,138.02939360694307
29,140.26717532746295,160.26398297505574,147.11718505111227
29,148.57162542641487,155.6899819603421,148.86905951895193
29,152.38149133746208,154.48598729670695,153.0997688786469
29,132.41428623533542,146.8733672578872,141.66949281777562
29,135.3125586029548,143.58139718173047,144.05205440458917
30,144.21656894223838,158.34803153904699,152.63198042782045
30,148.61944439587882,152.6008446014763,150.43784943011553
30,162.16394070206857,175.09822532318222,168.19956644568208
30,158.73654768258115,167.5256955445695,160.17145615995483
30,145.64160475819267,152.21035943203475,151.97540192070196
30,151.01689162176612,167.63242174224493,162.1409606671732
30,149.78791129030196,168.30459606600326,160.72858160638
30,139.26751755369918,162.82369068917316,156.06844305134757
30,155.17751265497645,167.9293369609841,157.6392452885409
30,156.6836495535373,182.07074738441418,160.57018909276178
31,160.29407589713145,175.0699606053606,165.95791249915175
31,158.00715371662585,183.1286303305765,167.713941920631
31,151.077947626725,163.90735426068827,166.80134485920996
31,152.24381386100097,159.79921126317205,157.16729773070557
31,166.9687967476533,175.35927264158917,165.0006203418569
31,162.27067593636627,179.09987749846835,165.57709682476138
31,149.50195990570586,159.50753337143885,157.3958323383686
31,145.95595033394085,169.09501811282988,158.76355364970658
31,157.31380134373217,191.07210982003866,166.1631062125581
31,150.7036758076173,179.67431751230134,165.97411880347144
32,155.49685867977388,170.8843554228299,165.78929846437697
32,172.1496296756137,186.76709952296585,176.95170117909737
32,154.68782694948408,176.4167803286769,164.04063034813316
32,151.67935888787974,170.4242170116323,167.14909532476156
32,164.02233559043458,186.66024573334127,172.82311286590948
32,150.06050725323453,174.98280843030778,158.50856436507027
32,161.8926588471375,181.07920915448966,167.2212078350276
32,159.02669484117916,180.02164213624266,172.87085549815146
32,169.06862912888016,186.2433686035249,173.42476632514126
32,161.86361348323206,185.3818444945164,178.8243145900468
33,166.26145413463948,185.69939515092005,176.12712348299453
33,166.32570712298818,188.46666061865318,175.11892703814834
33,161.9844047084515,178.28920585355306,172.8250581588759
33,177.21315378735653,195.6248297502976,186.41832473253297
33,160.7232042292075,181.11101031889828,170.4713686702484
33,160.11106338627968,177.27343982538034,169.7804559910954
33,173.5217641024442,189.98145624276464,177.9949317481636
33,156.41831433901757,181.57266912368902,162.1731382979367
33,166.92684068479116,184.2564738712305,173.4938217721566
33,168.38458569070832,191.16235564451654,179.8121610517302
