task_sizes,naive1,naive2,heuristic
10,36.61388966235299,36.17958364565837,34.968292221818054
10,38.42339075469256,38.36169658936178,37.7106547261034
10,42.75200504657146,39.49851760184831,39.051633331169924
10,35.65946271077928,35.2310771526873,34.35775651451324
10,31.405406930886834,30.324153859089776,29.533414351389453
10,40.9842380936051,39.13640575198515,38.96835489521277
10,39.602655157761404,39.15197617208612,38.68825914928014
10,32.79431797206757,32.15447007107539,31.252758550612263
10,34.54989775140842,34.1847606402465,33.58921808798035
10,33.584816044080206,33.88164793609853,33.29252873988395
11,41.55286436133895,40.50503340204183,39.902408808243024
11,47.71798766186929,45.08009081363217,44.98188788626118
11,38.56485451307736,37.514115190097044,36.37285355092391
11,41.3940262784458,39.16726954661017,37.96210435879702
11,38.22875697322437,37.49708156643335,37.18381907925743
11,38.83428101851405,38.451459629802315,38.42540089141221
11,46.867563262198566,45.15287008496509,44.457238112824456
11,45.5831062118224,43.8361251168594,45.03290024345918
11,42.03653166302357,41.27303748345581,40.12791986058333
11,39.00059371478653,38.64914514379915,39.04015540745643
12,46.79403224071186,46.66435596755953,46.47372245306683
12,48.603887972907,48.483953718577936,49.81163751021023
12,49.01902243124762,49.13997690647807,47.85702918879028
12,47.14901179584164,46.42733445517185,45.72887195507917
12,48.527886752225086,49.39145712981183,51.3532997082752
12,50.70548732496769,48.6151442278399,47.57744793683557
12,47.914006490058455,49.32554077395805,50.81172479878687
12,49.776636323776756,46.66115616960364,45.929273472938036
12,45.968924093109486,45.778696909997166,46.25947938406529
12,48.72631145189892,48.84142492264489,47.6112907202304
13,46.82254131708849,47.58616382000751,48.0979425566458
13,51.94544135700747,49.17577596389047,48.77037877228273
13,48.154346217137565,48.4725713541659,46.269286196407215
13,55.86287352611244,54.3632308279943,57.75621466969808
13,52.1181113835741,51.16985972338684,52.23276934712766
13,52.966106717545614,53.19080223449318,53.72981235576823
13,42.16278192653078,42.16688290743079,40.70841278708464
13,58.649353636833155,55.619336918879796,59.85858970907626
13,54.94635688319863,50.714528287152994,49.17703316842735
13,50.35395461309681,49.31415833789184,49.39681633075122
14,53.22028713040136,53.515908520248885,52.23997514506693
14,58.45990495234761,56.849548464781876,57.17796826901876
14,64.5188912506641,60.655655947537554,60.29435345781717
14,56.786642135286954,56.8900037872087,55.618536246800744
14,58.29261876109204,56.5075569351889,55.982380513336096
14,61.295171434526026,61.34056843099699,60.34411379143306
14,56.06995696202416,55.32882070540468,56.52921857976021
14,58.81747443631285,59.220939573245346,61.92279505311865
14,56.839526075922606,52.81060180699732,50.73850432008597
14,51.606933090992044,52.606327794422306,50.86055606305574
15,65.90847671868114,65.44343177125462,64.58972230525356
15,69.11760753001234,66.06743187247916,65.23451105685223
15,64.3695082475672,61.50762456770088,58.85010849230502
15,66.2216515453133,68.55879978568822,70.21926451571142
15,67.94305122566496,67.64105833790367,65.59266456380016
15,66.66475241413633,66.42846731293558,65.47514363790651
15,64.59497548215037,64.72606964927529,64.32140307709203
15,56.75680897774639,56.5873213991732,54.618549404987334
15,65.19878382828257,65.57609520440184,65.25409566406177
15,69.00846155811547,65.48031403042329,63.98801109993792
