task_sizes,naive1,naive2,heuristic
10,31.509860921691395,30.934474700912663,29.77645678950738
10,33.98388200239147,32.32481688290008,31.266193048397398
10,34.142532827571884,35.47350007621523,34.76126345030413
10,32.6045280251111,33.3679101130009,33.18606854659376
10,36.5128284319628,35.17829950690711,35.38679688477793
10,33.52932938976704,33.929945289281775,33.418390813101226
10,42.24345975297127,42.53757688684185,42.195936100341974
10,28.877586219651832,29.301349398881367,28.948029664761194
10,32.655090398715764,33.12647824214518,33.2564083623146
10,35.45661062835941,35.393454804160726,33.90483371792378
11,37.67806673350462,38.494719545325424,38.22214365673083
11,41.45179830807551,39.92363293444784,39.88950250654995
11,40.03353022612556,39.98925034164954,40.09044381860072
11,36.42997079557642,35.12730946084161,35.44051834880959
11,41.884722885188495,40.64980761795094,39.21892978871796
11,40.05926940286087,38.75156130150715,37.51654565803568
11,33.37758621965183,34.04173306679763,33.72876729415568
11,41.137177991219474,41.486432193312254,40.69226949197254
11,45.2092639553947,44.56446288566193,44.439012611505014
11,42.26346084166801,40.01624066024565,39.257333870197655
12,46.639944776791054,47.18659507555633,46.740589396957226
12,44.59407168022847,44.296135278524034,44.2386718550138
12,44.80740207319,45.53060930197833,44.880130234465085
12,47.289089662144946,46.779124343399545,45.8899855807904
12,52.20642088303079,48.970735989920044,49.015974957795514
12,43.203363071045686,43.15350939257234,41.876332165001
12,43.04770278379743,43.70098908658781,43.167679210166966
12,40.67483343632353,40.55042704527971,41.13164763363574
12,45.80935865901442,42.308429663094564,41.18574185754768
12,53.03062477793837,51.580131642661016,51.12283309374034
13,57.33140890649845,50.24204920779514,48.710727966956256
13,52.224806591292776,51.81845118481788,51.628458602327555
13,50.128879292803916,50.633734545936996,50.1769937683366
13,50.50861334807508,50.673372254523414,52.89638866914365
13,51.20637404427245,51.15829866968859,51.83948507827844
13,57.162013574548105,55.14142010722684,54.317842652410505
13,48.52555010431436,50.373175046580556,51.8793606161536
13,54.261511730758954,52.36500347625665,53.38227286973366
13,61.438707659041626,60.64006433751007,60.437772399285876
13,47.52804970848433,47.81656755156983,47.10408764031774
14,54.18984386913998,54.2872079616529,52.67276132725696
14,61.303675382957714,58.22153626494065,57.2610768142694
14,60.77437764028568,62.45897032627875,64.28053719701757
14,64.30348215945521,63.24168152652309,62.54321902643041
14,62.014178632878526,59.78439594443792,59.32763427358978
14,63.70576184607857,58.318299562042604,57.85583664629196
14,65.78090569515324,63.97566694865067,62.59005487503041
14,59.98992058990952,60.457523462778326,62.803024473600814
14,56.799246641319414,56.04128995997366,56.65851715423858
14,56.730233138616896,56.15931193640639,55.57662007585849
15,67.13800385077806,66.22720904082288,68.28376365956647
15,67.51790191342116,66.76124119444619,66.1590316508955
15,55.931976655659476,56.43209807102996,55.26800156624385
15,66.07091688602975,63.31756125430926,63.17859002577838
15,67.77172114020989,69.6655407579271,72.18407007573359
15,63.28472725741416,63.63742586601969,66.77268720296902
15,61.99819078237289,60.79089506098002,58.29117016594407
15,56.27072808725886,57.1014435816682,56.07519092044236
15,57.49957039553473,58.047586076044766,56.81911363943476
15,67.48792809814475,67.84815661599858,70.89786147153106
16,60.70943553450131,61.780714488547126,58.92768578464874
16,76.27417200425879,74.24385445278666,73.20142096842632
16,80.1594988207555,76.24714811159095,75.15765589705896
16,65.06819319544215,67.09488700554073,68.41574387356277
16,62.49813910809347,64.56497200261977,62.43916806092226
16,73.39914100429608,74.89704492186006,74.14791189514321
16,67.88003454824408,66.45668462892775,64.2032572877372
16,71.04966318397351,71.93418338121322,71.30186937761422
16,65.27544794777646,66.26262204195375,64.0516702770754
16,72.66521091278004,68.42263708036342,65.50360122093221
17,73.600503370502,74.35866929148177,80.10574173482831
17,75.93533034647726,76.86658210589243,76.68098907420807
17,73.07521400701654,69.38270877996092,67.34929007037249
17,85.89567960794147,84.51807039095003,83.23380449055688
17,71.8358772512683,72.16563544691823,70.10278967803438
17,77.19343776378605,76.6995694961592,74.44387738833876
17,76.87517470732521,76.74518531556393,76.03514275802777
17,91.87970978365203,79.22670063221585,76.27946515872628
17,71.88044291020094,73.68896584399002,73.16312868737025
17,86.83003272006849,79.48168582064487,79.38859661126163
18,87.489245633874,89.19724471114938,90.6114728385311
18,77.8745800809472,80.49103273494751,81.36018765041256
18,100.32218118757353,94.32028215234035,93.14147286294062
18,76.9287921225077,76.92990328908755,78.97796247263395
18,79.69542867454584,79.15627176328174,78.95111339581081
18,79.82880465581708,79.04007362189948,76.18986521136634
18,87.31164287967022,85.06791746455502,83.99220142503256
18,85.90458582437088,86.63925485750256,87.26290941036655
18,80.50061636572995,82.63929279650125,80.17587644679546
18,76.77755401800374,77.51223016026357,77.7671686204286
19,89.70703697373946,89.30966239931576,87.9695857417327
19,91.03914424050525,89.9349674421433,88.82802569181345
19,84.49659387996499,82.1204656853778,83.30282674078421
19,83.89042521181835,84.31203316981812,91.00529852734414
19,84.70015948558837,83.12844810627533,82.6993992154024
19,91.665987301249,92.04052137059108,90.47591716778918
19,89.777086513163,86.97530130421904,83.42502301884116
19,97.5464205109572,94.3396805224483,94.91903402866197
19,92.23821981002878,90.16933619262876,88.032225731839
19,85.6338858170806,85.08004630160914,84.24514117691871
20,101.15638922741073,93.32952003904333,90.29558407017714
20,104.50845999614384,95.47449894966883,92.25972493480569
20,91.25913172026031,91.95465311670647,90.9622818704904
20,94.57055247189165,92.98512044765151,92.13321251101067
20,103.63593390784769,96.8256855590235,92.16488259404315
20,102.62378369413533,99.932076617177,98.22711765788215
20,91.73410231012147,94.19295423146174,97.65732426136799
20,100.50606866678646,99.46026023804001,103.94097691801845
20,92.17126391432805,88.54175342281395,83.59681302174958
20,104.22900450884383,103.297850219175,101.31586460996863
21,102.2691642084697,102.30419519998306,98.59281496907279
