task_sizes,naive1,naive2,heuristic
67,190.8220523069292,199.7246042348943,186.0921338115637
219,700.6156153792929,720.1615979306961,701.8671359954244
134,394.9547247710119,412.41840273928796,393.02831310067756
438,1859.6083801578898,1876.8905586780636,1859.2907768759028
201,624.5428448591961,642.7562409177428,623.8510933063296
657,3338.5759819181676,3473.5397403343554,3338.5759819181676
133,391.0324552018943,408.88611788959224,389.1878843367408
437,1853.6083801578895,1870.671288440293,1853.2907768759026
266,918.8149685958647,930.325784339503,920.9089449118603
874,5063.88007633672,5490.919948347446,5063.505876173331
399,1627.9726356056026,1636.9277094307079,1627.1487552372241
1311,9188.597050329015,10864.045101853028,9188.256854280877
331,1249.8644223090296,1256.8226193920457,1252.717195523252
1091,7010.471760055982,7937.482331095332,7010.100064587059
662,3377.4535802729592,3520.373702879808,3378.73104817819
2182,19531.237957134872,26798.41554878069,19530.82464248844
993,6106.769594153595,6798.350857710789,6105.949401999054
3273,35693.9975433129,56585.50517775446,35693.57549624035
661,3369.9702654994117,3511.666833050143,3371.0576026291255
2181,19517.971457973457,26773.65677606845,19517.55814332702
1322,9303.525785286778,11058.195314082153,9306.860428717133
4362,54770.85890700434,97202.4349937679,54773.79941563252
1983,16948.227691792672,22642.207939019932,16951.062370829346
6543,100350.18319492272,211290.4922623071,100349.73384952845
