task_sizes,naive1,naive2,heuristic
10,37.914171144629016,35.539724512613034,34.29791570288181
10,34.33738101963507,34.09882590866951,33.03475962101582
10,38.0151424642287,38.066887795342694,38.551560444083144
10,35.48359327318919,35.07259534172927,34.45127499816962
10,33.512396153882214,34.06251482788224,33.00031880227087
10,37.44042817681763,38.278667718738106,37.899418712578225
10,37.37802046418911,37.32163627790863,36.909612800104654
10,36.12127792581556,36.171198629166376,35.99234713580376
10,31.406167254272333,31.1729113354573,31.138979248613403
10,35.12411421729446,35.19807989416083,34.12251429146947
11,45.486967811864076,45.745250632782245,45.245250632782245
11,37.75146671589307,37.159188055183094,37.05762111933573
11,36.469163376630036,35.9424995641217,34.61083611131531
11,36.837611648330025,36.96600866006588,36.26696723510196
11,47.04867328915482,45.11448235097782,44.72542092764365
11,34.09676617751383,33.48182202915186,33.61811549756802
11,35.42519330226001,34.61826108880658,33.09536253194476
11,35.3526421932695,35.36449290385949,35.449393132003195
11,42.85800591645752,42.31229766141498,41.66279212769082
11,43.48032641243323,41.708085132429446,41.06389441955724
12,43.638300094464235,43.98154958374169,43.4236904904194
12,42.98334121621923,42.60565172265544,41.45014425589855
12,49.80732317031716,46.66601578566488,45.717340032544584
12,51.252448790220676,50.194190425809126,50.27831297673633
12,60.55469250734137,55.18794208805216,54.73451534354092
12,46.494267724165134,44.32730652393341,43.397998962458885
12,53.01531092926558,51.73717876211602,51.19362919168127
12,41.38898507548727,39.98160912923028,39.803353700558525
12,41.079513678946526,39.160155769095226,37.64883281939023
12,46.92665860776255,45.80203900015264,46.95412955682761
13,54.073766019298475,54.39200876037637,53.64887990808039
13,52.34808297377374,51.098099489734764,50.46261932013776
13,53.98038602067209,54.179656828925836,53.51929335003284
13,47.50082099080405,48.48814058935413,47.801543550892475
13,47.909355362904094,47.33070272380707,46.08868877057981
13,53.199509603447,52.78143073024199,51.61108979664359
13,46.0654579722007,47.33430585837992,46.522381375965324
13,50.17618221348276,50.41319399702838,49.092121611129315
13,49.088914085387934,48.1579111129063,47.907503901951074
13,49.8107384358844,50.20724787586811,51.535710455940574
14,51.69889294846549,51.2500895648821,49.653382020536185
14,56.6671939729989,55.16380048692623,54.09862187123001
14,53.0277670417415,52.4214529869717,50.5448325259437
14,58.96809034382426,56.42239606320712,55.801764417288865
14,60.383498625115976,61.34204239293463,59.47910340396761
14,55.68470009070512,57.839956544871285,58.27760700832194
14,62.63265928386062,61.1547369825188,63.28532135409107
14,60.75692131292105,58.851875102884335,57.63508318709772
14,59.730172928494525,58.31012222105994,60.34933503081354
14,61.003561273479164,58.65422412957627,57.076780284161245
15,64.5371024392636,63.782492725664774,62.18697936054335
15,73.63755590503052,74.23478953783818,73.42227190315185
15,55.521807360044996,57.419134013596185,55.12751004681051
15,68.75035834679261,70.28828485294491,68.47645257408882
15,57.07345547956248,56.49819950581654,53.31692928804107
15,63.91124409392478,63.89605430333877,64.20189012011397
15,64.42073692136694,63.03059019762637,67.43070163993036
15,65.10908302703027,64.692451592936,65.332391957551
15,65.93152880026453,64.0774042812987,66.86967331196725
